fecha;uva;
09/03/2019;33,1600;
10/03/2019;33,1600;
11/03/2019;33,1600;
12/03/2019;33,2700;
13/03/2019;33,3000;
14/03/2019;33,3300;
15/03/2019;33,3700;
16/03/2019;33,4000;
17/03/2019;33,4000;
18/03/2019;33,4000;
19/03/2019;33,5200;
20/03/2019;33,5600;
21/03/2019;33,6000;
22/03/2019;33,6400;
23/03/2019;33,6800;
24/03/2019;33,6800;
25/03/2019;33,6800;
26/03/2019;33,8100;
27/03/2019;33,8500;
28/03/2019;33,8900;
29/03/2019;33,9300;
30/03/2019;33,9700;
31/03/2019;33,9700;
01/04/2019;33,9700;
02/04/2019;34,0900;
03/04/2019;34,0900;
04/04/2019;34,1700;
05/04/2019;34,2200;
06/04/2019;34,2600;
07/04/2019;34,2600;
08/04/2019;34,2600;
09/04/2019;34,3800;
10/04/2019;34,4200;
11/04/2019;34,4600;
12/04/2019;34,5000;
13/04/2019;34,5500;
14/04/2019;34,5500;
15/04/2019;34,5500;
16/04/2019;34,6700;
17/04/2019;34,7200;
18/04/2019;34,7800;
19/04/2019;34,7800;
20/04/2019;34,7800;
21/04/2019;34,7800;
22/04/2019;34,7800;
23/04/2019;35,0400;
24/04/2019;35,1000;
25/04/2019;35,1500;
26/04/2019;35,2100;
27/04/2019;35,2600;
28/04/2019;35,2600;
29/04/2019;35,2600;
30/04/2019;35,4200;
01/05/2019;35,4800;
02/05/2019;35,4800;
03/05/2019;35,5900;
04/05/2019;35,6400;
05/05/2019;35,6400;
06/05/2019;35,6400;
07/05/2019;35,8000;
08/05/2019;35,8600;
09/05/2019;35,9100;
10/05/2019;35,9700;
11/05/2019;36,0200;
12/05/2019;36,0200;
13/05/2019;36,0200;
14/05/2019;36,1900;
15/05/2019;36,2500;
16/05/2019;36,3000;
17/05/2019;36,3400;
18/05/2019;36,3800;
19/05/2019;36,3800;
20/05/2019;36,3800;
21/05/2019;36,5000;
22/05/2019;36,5400;
23/05/2019;36,5800;
24/05/2019;36,6200;
25/05/2019;36,6500;
26/05/2019;36,6500;
27/05/2019;36,6500;
28/05/2019;36,7700;
29/05/2019;36,8100;
30/05/2019;36,8500;
31/05/2019;36,8900;
01/06/2019;36,9300;
02/06/2019;36,9300;
03/06/2019;36,9300;
04/06/2019;37,0500;
05/06/2019;37,0900;
06/06/2019;37,1300;
07/06/2019;37,1700;
08/06/2019;37,2100;
09/06/2019;37,2100;
10/06/2019;37,2100;
11/06/2019;37,3300;
12/06/2019;37,3700;
13/06/2019;37,4100;
14/06/2019;37,4500;
15/06/2019;37,4900;
16/06/2019;37,4900;
17/06/2019;37,4900;
18/06/2019;37,4900;
19/06/2019;37,6500;
20/06/2019;37,6900;
21/06/2019;37,6900;
22/06/2019;37,7600;
23/06/2019;37,7600;
24/06/2019;37,7600;
25/06/2019;37,8800;
26/06/2019;37,9200;
27/06/2019;37,9600;
28/06/2019;38,0000;
29/06/2019;38,0300;
30/06/2019;38,0300;
01/07/2019;38,0300;
02/07/2019;38,1500;
03/07/2019;38,1900;
04/07/2019;38,2300;
05/07/2019;38,2700;
06/07/2019;38,3100;
07/07/2019;38,3100;
08/07/2019;38,3100;
09/07/2019;38,3100;
10/07/2019;38,3100;
11/07/2019;38,5000;
12/07/2019;38,5400;
13/07/2019;38,5800;
14/07/2019;38,5800;
15/07/2019;38,5800;
16/07/2019;38,7000;
17/07/2019;38,7300;
18/07/2019;38,7600;
19/07/2019;38,8000;
20/07/2019;38,8300;
21/07/2019;38,8300;
22/07/2019;38,8300;
23/07/2019;38,9300;
24/07/2019;38,9700;
25/07/2019;39,0000;
26/07/2019;39,0300;
27/07/2019;39,0700;
28/07/2019;39,0700;
29/07/2019;39,0700;
30/07/2019;39,1700;
31/07/2019;39,2000;
01/08/2019;39,2300;
02/08/2019;39,2700;
03/08/2019;39,3000;
04/08/2019;39,3000;
05/08/2019;39,3000;
06/08/2019;39,4000;
07/08/2019;39,4400;
08/08/2019;39,4700;
09/08/2019;39,5000;
10/08/2019;39,5400;
11/08/2019;39,5400;
12/08/2019;39,5400;
13/08/2019;39,6400;
14/08/2019;39,6700;
15/08/2019;39,7100;
16/08/2019;39,7400;
17/08/2019;39,7700;
18/08/2019;39,7700;
19/08/2019;39,7700;
20/08/2019;39,7700;
21/08/2019;39,8800;
22/08/2019;39,9100;
23/08/2019;39,9400;
24/08/2019;39,9700;
25/08/2019;39,9700;
26/08/2019;39,9700;
27/08/2019;40,0500;
28/08/2019;40,0800;
29/08/2019;40,1100;
30/08/2019;40,1400;
31/08/2019;40,1600;
01/09/2019;40,1600;
02/09/2019;40,1600;
03/09/2019;40,2500;
04/09/2019;40,2800;
05/09/2019;40,3100;
06/09/2019;40,3300;
07/09/2019;40,3600;
08/09/2019;40,3600;
09/09/2019;40,3600;
10/09/2019;40,4500;
11/09/2019;40,4800;
12/09/2019;40,5000;
13/09/2019;40,5300;
14/09/2019;40,5600;
15/09/2019;40,5600;
16/09/2019;40,5600;
17/09/2019;40,6700;
18/09/2019;40,7200;
19/09/2019;40,7800;
20/09/2019;40,8300;
21/09/2019;40,8800;
22/09/2019;40,8800;
23/09/2019;40,8800;
24/09/2019;41,0400;
25/09/2019;41,1000;
26/09/2019;41,1500;
27/09/2019;41,2100;
28/09/2019;41,2600;
29/09/2019;41,2600;
30/09/2019;41,2600;
01/10/2019;41,4200;
02/10/2019;41,4800;
03/10/2019;41,5300;
04/10/2019;41,5800;
05/10/2019;41,6400;
06/10/2019;41,6400;
07/10/2019;41,6400;
08/10/2019;41,8000;
09/10/2019;41,8600;
10/10/2019;41,9100;
11/10/2019;41,9700;
12/10/2019;42,0200;
13/10/2019;42,0200;
14/10/2019;42,0200;
15/10/2019;42,0200;
16/10/2019;42,2400;
17/10/2019;42,3200;
18/10/2019;42,4000;
19/10/2019;42,4800;
20/10/2019;42,4800;
21/10/2019;42,4800;
22/10/2019;42,7100;
23/10/2019;42,7900;
24/10/2019;42,8700;
25/10/2019;42,9500;
26/10/2019;43,0300;
27/10/2019;43,0300;
28/10/2019;43,0300;
29/10/2019;43,2700;
30/10/2019;43,3500;
31/10/2019;43,4300;
01/11/2019;43,5100;
02/11/2019;43,5900;
03/11/2019;43,5900;
04/11/2019;43,5900;
05/11/2019;43,8300;
06/11/2019;43,9100;
07/11/2019;43,9100;
08/11/2019;44,0800;
09/11/2019;44,1600;
10/11/2019;44,1600;
11/11/2019;44,1600;
12/11/2019;44,4000;
13/11/2019;44,4900;
14/11/2019;44,5700;
15/11/2019;44,6500;
16/11/2019;44,7300;
17/11/2019;44,7300;
18/11/2019;44,7300;
19/11/2019;44,7300;
20/11/2019;44,9300;
21/11/2019;44,9800;
22/11/2019;45,0300;
23/11/2019;45,0700;
24/11/2019;45,0700;
25/11/2019;45,0700;
26/11/2019;45,2200;
27/11/2019;45,2700;
28/11/2019;45,3200;
29/11/2019;45,3700;
30/11/2019;45,4200;
01/12/2019;45,4200;
02/12/2019;45,4200;
03/12/2019;45,5700;
04/12/2019;45,6100;
05/12/2019;45,6600;
06/12/2019;45,7100;
07/12/2019;45,7600;
08/12/2019;45,7600;
09/12/2019;45,7600;
10/12/2019;45,9100;
11/12/2019;45,9600;
12/12/2019;46,0100;
13/12/2019;46,0600;
14/12/2019;46,1100;
15/12/2019;46,1100;
16/12/2019;46,1100;
17/12/2019;46,2700;
18/12/2019;46,3400;
19/12/2019;46,4000;
20/12/2019;46,4600;
21/12/2019;46,5300;
22/12/2019;46,5300;
23/12/2019;46,5300;
24/12/2019;46,7200;
25/12/2019;46,7800;
26/12/2019;46,7800;
27/12/2019;46,9100;
28/12/2019;46,9700;
29/12/2019;46,9700;
30/12/2019;46,9700;
31/12/2019;47,1600;
01/01/2020;47,2300;
02/01/2020;47,2300;
03/01/2020;47,3500;
04/01/2020;47,4200;
05/01/2020;47,4200;
06/01/2020;47,4200;
07/01/2020;47,6100;
08/01/2020;47,6800;
09/01/2020;47,7400;
10/01/2020;47,8100;
11/01/2020;47,8700;
12/01/2020;47,8700;
13/01/2020;47,8700;
14/01/2020;48,0700;
15/01/2020;48,1300;
16/01/2020;48,2000;
17/01/2020;48,2500;
18/01/2020;48,3100;
19/01/2020;48,3100;
20/01/2020;48,3100;
21/01/2020;48,4800;
22/01/2020;48,5400;
23/01/2020;48,5900;
24/01/2020;48,6500;
25/01/2020;48,7100;
26/01/2020;48,7100;
27/01/2020;48,7100;
28/01/2020;48,8800;
29/01/2020;48,9400;
30/01/2020;49,0000;
31/01/2020;49,0500;
01/02/2020;49,1100;
02/02/2020;49,1100;
03/02/2020;49,1100;
04/02/2020;49,2800;
05/02/2020;49,3400;
06/02/2020;49,4000;
07/02/2020;49,4600;
08/02/2020;49,5100;
09/02/2020;49,5100;
10/02/2020;49,5100;
11/02/2020;49,6900;
12/02/2020;49,7500;
13/02/2020;49,8100;
14/02/2020;49,8600;
15/02/2020;49,9200;
16/02/2020;49,9200;
17/02/2020;49,9200;
18/02/2020;50,0600;
19/02/2020;50,1000;
20/02/2020;50,1400;
21/02/2020;50,1800;
22/02/2020;50,2200;
23/02/2020;50,2200;
24/02/2020;50,2200;
25/02/2020;50,2200;
26/02/2020;50,2200;
27/02/2020;50,4100;
28/02/2020;50,4500;
29/02/2020;50,4900;
01/03/2020;50,4900;
02/03/2020;50,4900;
03/03/2020;50,6100;
04/03/2020;50,6500;
05/03/2020;50,6900;
06/03/2020;50,7300;
07/03/2020;50,7700;
08/03/2020;50,7700;
09/03/2020;50,7700;
10/03/2020;50,8900;
11/03/2020;50,9300;
12/03/2020;50,9700;
13/03/2020;51,0100;
14/03/2020;51,0500;
15/03/2020;51,0500;
16/03/2020;51,0500;
17/03/2020;51,1600;
18/03/2020;51,2000;
19/03/2020;51,2300;
20/03/2020;51,2600;
21/03/2020;51,2900;
22/03/2020;51,2900;
23/03/2020;51,2900;
24/03/2020;51,2900;
25/03/2020;51,2900;
26/03/2020;51,4600;
27/03/2020;51,4900;
28/03/2020;51,5200;
29/03/2020;51,5200;
30/03/2020;51,5200;
31/03/2020;51,6200;
01/04/2020;51,6600;
02/04/2020;51,6900;
03/04/2020;51,6900;
04/04/2020;51,7600;
05/04/2020;51,7600;
06/04/2020;51,7600;
07/04/2020;51,8500;
08/04/2020;51,8900;
09/04/2020;51,9200;
10/04/2020;51,9200;
11/04/2020;51,9200;
12/04/2020;51,9200;
13/04/2020;51,9200;
14/04/2020;52,0900;
15/04/2020;52,1200;
16/04/2020;52,1500;
17/04/2020;52,2100;
18/04/2020;52,2700;
19/04/2020;52,2700;
20/04/2020;52,2700;
21/04/2020;52,4400;
22/04/2020;52,4900;
23/04/2020;52,5500;
24/04/2020;52,6100;
25/04/2020;52,6600;
26/04/2020;52,6600;
27/04/2020;52,6600;
28/04/2020;52,8400;
29/04/2020;52,8900;
30/04/2020;52,9500;
01/05/2020;53,0100;
02/05/2020;53,0100;
03/05/2020;53,0100;
04/05/2020;53,0100;
05/05/2020;53,2400;
06/05/2020;53,2900;
07/05/2020;53,3500;
08/05/2020;53,4100;
09/05/2020;53,4700;
10/05/2020;53,4700;
11/05/2020;53,4700;
12/05/2020;53,6400;
13/05/2020;53,7000;
14/05/2020;53,7600;
15/05/2020;53,8200;
16/05/2020;53,8700;
17/05/2020;53,8700;
18/05/2020;53,8700;
19/05/2020;53,9500;
20/05/2020;53,9800;
21/05/2020;54,0000;
22/05/2020;54,0300;
23/05/2020;54,0600;
24/05/2020;54,0600;
25/05/2020;54,0600;
26/05/2020;54,0600;
27/05/2020;54,1600;
28/05/2020;54,1900;
29/05/2020;54,2100;
30/05/2020;54,2400;
31/05/2020;54,2400;
01/06/2020;54,2400;
02/06/2020;54,3200;
03/06/2020;54,3400;
04/06/2020;54,3700;
05/06/2020;54,3900;
06/06/2020;54,4200;
07/06/2020;54,4200;
08/06/2020;54,4200;
09/06/2020;54,5000;
10/06/2020;54,5300;
11/06/2020;54,5500;
12/06/2020;54,5800;
13/06/2020;54,6000;
14/06/2020;54,6000;
15/06/2020;54,6000;
16/06/2020;54,6000;
17/06/2020;54,7100;
18/06/2020;54,7400;
19/06/2020;54,7600;
20/06/2020;54,7900;
21/06/2020;54,7900;
22/06/2020;54,7900;
23/06/2020;54,8700;
24/06/2020;54,9000;
25/06/2020;54,9300;
26/06/2020;54,9500;
27/06/2020;54,9800;
28/06/2020;54,9800;
29/06/2020;54,9800;
30/06/2020;55,0600;
01/07/2020;55,0900;
02/07/2020;55,1200;
03/07/2020;55,1500;
04/07/2020;55,1700;
05/07/2020;55,1700;
06/07/2020;55,1700;
07/07/2020;55,2600;
08/07/2020;55,2800;
09/07/2020;55,3100;
10/07/2020;55,3100;
11/07/2020;55,3100;
12/07/2020;55,3100;
13/07/2020;55,3100;
14/07/2020;55,4500;
15/07/2020;55,4800;
16/07/2020;55,5000;
17/07/2020;55,5400;
18/07/2020;55,5800;
19/07/2020;55,5800;
20/07/2020;55,5800;
21/07/2020;55,7000;
22/07/2020;55,7400;
23/07/2020;55,7800;
24/07/2020;55,8200;
25/07/2020;55,8500;
26/07/2020;55,8500;
27/07/2020;55,8500;
28/07/2020;55,9700;
29/07/2020;56,0100;
30/07/2020;56,0500;
31/07/2020;56,0900;
01/08/2020;56,1300;
02/08/2020;56,1300;
03/08/2020;56,1300;
04/08/2020;56,2500;
05/08/2020;56,2900;
06/08/2020;56,3300;
07/08/2020;56,3700;
08/08/2020;56,4100;
09/08/2020;56,4100;
10/08/2020;56,4100;
11/08/2020;56,5300;
12/08/2020;56,5600;
13/08/2020;56,6000;
14/08/2020;56,6400;
15/08/2020;56,6800;
16/08/2020;56,6800;
17/08/2020;56,6800;
18/08/2020;56,6800;
19/08/2020;56,8300;
20/08/2020;56,8600;
21/08/2020;56,9000;
22/08/2020;56,9300;
23/08/2020;56,9300;
24/08/2020;56,9300;
25/08/2020;57,0300;
26/08/2020;57,0700;
27/08/2020;57,1000;
28/08/2020;57,1400;
29/08/2020;57,1700;
30/08/2020;57,1700;
31/08/2020;57,1700;
01/09/2020;57,2800;
02/09/2020;57,3100;
03/09/2020;57,3500;
04/09/2020;57,3800;
05/09/2020;57,4200;
06/09/2020;57,4200;
07/09/2020;57,4200;
08/09/2020;57,5200;
09/09/2020;57,5600;
10/09/2020;57,5900;
11/09/2020;57,6300;
12/09/2020;57,6600;
13/09/2020;57,6600;
14/09/2020;57,6600;
15/09/2020;57,7700;
16/09/2020;57,8000;
17/09/2020;57,8500;
18/09/2020;57,9000;
19/09/2020;57,9600;
20/09/2020;57,9600;
21/09/2020;57,9600;
22/09/2020;58,1100;
23/09/2020;58,1600;
24/09/2020;58,2100;
25/09/2020;58,2700;
26/09/2020;58,3200;
27/09/2020;58,3200;
28/09/2020;58,3200;
29/09/2020;58,4700;
30/09/2020;58,5200;
01/10/2020;58,5800;
02/10/2020;58,6300;
03/10/2020;58,6800;
04/10/2020;58,6800;
05/10/2020;58,6800;
06/10/2020;58,8400;
07/10/2020;58,8900;
08/10/2020;58,9400;
09/10/2020;58,9900;
10/10/2020;59,0500;
11/10/2020;59,0500;
12/10/2020;59,0500;
13/10/2020;59,0500;
14/10/2020;59,2600;
15/10/2020;59,3100;
16/10/2020;59,3600;
17/10/2020;59,4200;
18/10/2020;59,4200;
19/10/2020;59,4200;
20/10/2020;59,5700;
21/10/2020;59,6300;
22/10/2020;59,6800;
23/10/2020;59,7300;
24/10/2020;59,7900;
25/10/2020;59,7900;
26/10/2020;59,7900;
27/10/2020;59,9500;
28/10/2020;60,0000;
29/10/2020;60,0500;
30/10/2020;60,1100;
31/10/2020;60,1600;
01/11/2020;60,1600;
02/11/2020;60,1600;
03/11/2020;60,3200;
04/11/2020;60,3800;
05/11/2020;60,4300;
06/11/2020;60,4800;
07/11/2020;60,4800;
08/11/2020;60,4800;
09/11/2020;60,4800;
10/11/2020;60,7000;
11/11/2020;60,7500;
12/11/2020;60,8100;
13/11/2020;60,8600;
14/11/2020;60,9200;
15/11/2020;60,9200;
16/11/2020;60,9200;
17/11/2020;61,1000;
18/11/2020;61,1800;
19/11/2020;61,2500;
20/11/2020;61,3300;
21/11/2020;61,4000;
22/11/2020;61,4000;
23/11/2020;61,4000;
24/11/2020;61,4000;
25/11/2020;61,7100;
26/11/2020;61,7900;
27/11/2020;61,8600;
28/11/2020;61,9400;
29/11/2020;61,9400;
30/11/2020;61,9400;
01/12/2020;62,1700;
02/12/2020;62,2500;
03/12/2020;62,3300;
04/12/2020;62,4100;
05/12/2020;62,4800;
06/12/2020;62,4800;
07/12/2020;62,4800;
08/12/2020;62,4800;
09/12/2020;62,4800;
10/12/2020;62,8700;
11/12/2020;62,9500;
12/12/2020;63,0300;
13/12/2020;63,0300;
14/12/2020;63,0300;
15/12/2020;63,2600;
16/12/2020;63,3400;
17/12/2020;63,4100;
18/12/2020;63,4700;
19/12/2020;63,5400;
20/12/2020;63,5400;
21/12/2020;63,5400;
22/12/2020;63,7300;
23/12/2020;63,8000;
24/12/2020;63,8600;
25/12/2020;63,9300;
26/12/2020;63,9300;
27/12/2020;63,9300;
28/12/2020;63,9300;
29/12/2020;64,1900;
30/12/2020;64,2500;
31/12/2020;64,3200;
01/01/2021;64,3800;
02/01/2021;64,3800;
03/01/2021;64,3800;
04/01/2021;64,3800;
05/01/2021;64,6400;
06/01/2021;64,7100;
07/01/2021;64,7800;
08/01/2021;64,8400;
09/01/2021;64,9100;
10/01/2021;64,9100;
11/01/2021;64,9100;
12/01/2021;65,1100;
13/01/2021;65,1700;
14/01/2021;65,2400;
15/01/2021;65,3000;
16/01/2021;65,3700;
17/01/2021;65,3700;
18/01/2021;65,3700;
19/01/2021;65,6200;
20/01/2021;65,7000;
21/01/2021;65,7900;
22/01/2021;65,8700;
23/01/2021;65,9500;
24/01/2021;65,9500;
25/01/2021;65,9500;
26/01/2021;66,2000;
27/01/2021;66,2900;
28/01/2021;66,3700;
29/01/2021;66,4500;
30/01/2021;66,5400;
31/01/2021;66,5400;
01/02/2021;66,5400;
02/02/2021;66,7900;
03/02/2021;66,8800;
04/02/2021;66,9600;
05/02/2021;67,0500;
06/02/2021;67,1300;
07/02/2021;67,1300;
08/02/2021;67,1300;
09/02/2021;67,3900;
10/02/2021;67,4700;
11/02/2021;67,5600;
12/02/2021;67,6400;
13/02/2021;67,7300;
14/02/2021;67,7300;
15/02/2021;67,7300;
16/02/2021;67,7300;
17/02/2021;67,7300;
18/02/2021;68,1800;
19/02/2021;68,2700;
20/02/2021;68,3700;
21/02/2021;68,3700;
22/02/2021;68,3700;
23/02/2021;68,6500;
24/02/2021;68,7500;
25/02/2021;68,8500;
26/02/2021;68,9400;
27/02/2021;69,0400;
28/02/2021;69,0400;
01/03/2021;69,0400;
02/03/2021;69,3300;
03/03/2021;69,4300;
04/03/2021;69,5300;
05/03/2021;69,6200;
06/03/2021;69,7200;
07/03/2021;69,7200;
08/03/2021;69,7200;
09/03/2021;70,0100;
10/03/2021;70,1100;
11/03/2021;70,2100;
12/03/2021;70,3100;
13/03/2021;70,4100;
14/03/2021;70,4100;
15/03/2021;70,4100;
16/03/2021;70,7000;
17/03/2021;70,7900;
18/03/2021;70,8700;
19/03/2021;70,9500;
20/03/2021;71,0300;
21/03/2021;71,0300;
22/03/2021;71,0300;
23/03/2021;71,2700;
24/03/2021;71,3500;
25/03/2021;71,3500;
26/03/2021;71,5200;
27/03/2021;71,6000;
28/03/2021;71,6000;
29/03/2021;71,6000;
30/03/2021;71,8400;
31/03/2021;71,9200;
01/04/2021;72,0100;
02/04/2021;72,0100;
03/04/2021;72,0100;
04/04/2021;72,0100;
05/04/2021;72,0100;
06/04/2021;72,4200;
07/04/2021;72,5000;
08/04/2021;72,5800;
09/04/2021;72,6700;
10/04/2021;72,7500;
11/04/2021;72,7500;
12/04/2021;72,7500;
13/04/2021;73,0000;
14/04/2021;73,0800;
15/04/2021;73,1700;
16/04/2021;73,2500;
17/04/2021;73,3600;
18/04/2021;73,3600;
19/04/2021;73,3600;
20/04/2021;73,7100;
21/04/2021;73,8200;
22/04/2021;73,9400;
23/04/2021;74,0600;
24/04/2021;74,1700;
25/04/2021;74,1700;
26/04/2021;74,1700;
27/04/2021;74,5200;
28/04/2021;74,6400;
29/04/2021;74,7500;
30/04/2021;74,8700;
01/05/2021;74,9900;
02/05/2021;74,9900;
03/05/2021;74,9900;
04/05/2021;75,3400;
05/05/2021;75,4600;
06/05/2021;75,5800;
07/05/2021;75,6900;
08/05/2021;75,8100;
09/05/2021;75,8100;
10/05/2021;75,8100;
11/05/2021;76,1700;
12/05/2021;76,2900;
13/05/2021;76,4100;
14/05/2021;76,5300;
15/05/2021;76,6500;
16/05/2021;76,6500;
17/05/2021;76,6500;
18/05/2021;76,9700;
19/05/2021;77,0600;
20/05/2021;77,1600;
21/05/2021;77,2600;
22/05/2021;77,3700;
23/05/2021;77,3700;
24/05/2021;77,3700;
25/05/2021;77,3700;
26/05/2021;77,3700;
27/05/2021;77,8700;
28/05/2021;77,9700;
29/05/2021;78,0700;
30/05/2021;78,0700;
31/05/2021;78,0700;
01/06/2021;78,3700;
02/06/2021;78,4800;
03/06/2021;78,5800;
04/06/2021;78,6800;
05/06/2021;78,7800;
06/06/2021;78,7800;
07/06/2021;78,7800;
08/06/2021;79,0900;
09/06/2021;79,1900;
10/06/2021;79,2900;
11/06/2021;79,4000;
12/06/2021;79,5000;
13/06/2021;79,5000;
14/06/2021;79,5000;
15/06/2021;79,8100;
16/06/2021;79,9100;
17/06/2021;80,0000;
18/06/2021;80,0900;
19/06/2021;80,1700;
20/06/2021;80,1700;
21/06/2021;80,1700;
22/06/2021;80,1700;
23/06/2021;80,5200;
24/06/2021;80,6100;
25/06/2021;80,7000;
26/06/2021;80,7800;
27/06/2021;80,7800;
28/06/2021;80,7800;
29/06/2021;81,0500;
30/06/2021;81,1300;
01/07/2021;81,2200;
02/07/2021;81,3100;
03/07/2021;81,4000;
04/07/2021;81,4000;
05/07/2021;81,4000;
06/07/2021;81,6600;
07/07/2021;81,7500;
08/07/2021;81,8400;
09/07/2021;81,9300;
10/07/2021;81,9300;
11/07/2021;81,9300;
12/07/2021;81,9300;
13/07/2021;82,2800;
14/07/2021;82,3700;
15/07/2021;82,4600;
16/07/2021;82,5500;
17/07/2021;82,6300;
18/07/2021;82,6300;
19/07/2021;82,6300;
20/07/2021;82,8900;
21/07/2021;82,9700;
22/07/2021;83,0600;
23/07/2021;83,1400;
24/07/2021;83,2200;
25/07/2021;83,2200;
26/07/2021;83,2200;
27/07/2021;83,4800;
28/07/2021;83,5600;
29/07/2021;83,6500;
30/07/2021;83,7300;
31/07/2021;83,8200;
01/08/2021;83,8200;
02/08/2021;83,8200;
03/08/2021;84,0700;
04/08/2021;84,1600;
05/08/2021;84,2500;
06/08/2021;84,3300;
07/08/2021;84,4200;
08/08/2021;84,4200;
09/08/2021;84,4200;
10/08/2021;84,6700;
11/08/2021;84,7600;
12/08/2021;84,8500;
13/08/2021;84,9300;
14/08/2021;85,0200;
15/08/2021;85,0200;
16/08/2021;85,0200;
17/08/2021;85,0200;
18/08/2021;85,3500;
19/08/2021;85,4400;
20/08/2021;85,5200;
21/08/2021;85,6000;
22/08/2021;85,6000;
23/08/2021;85,6000;
24/08/2021;85,8400;
25/08/2021;85,9300;
26/08/2021;86,0100;
27/08/2021;86,0900;
28/08/2021;86,1700;
29/08/2021;86,1700;
30/08/2021;86,1700;
31/08/2021;86,4200;
01/09/2021;86,5000;
02/09/2021;86,5800;
03/09/2021;86,6700;
04/09/2021;86,7500;
05/09/2021;86,7500;
06/09/2021;86,7500;
07/09/2021;87,0000;
08/09/2021;87,0800;
09/09/2021;87,1600;
10/09/2021;87,2500;
11/09/2021;87,3300;
12/09/2021;87,3300;
13/09/2021;87,3300;
14/09/2021;87,5800;
15/09/2021;87,6600;
16/09/2021;87,7500;
17/09/2021;87,8200;
18/09/2021;87,8900;
19/09/2021;87,8900;
20/09/2021;87,8900;
21/09/2021;88,1100;
22/09/2021;88,1800;
23/09/2021;88,2500;
24/09/2021;88,3300;
25/09/2021;88,4000;
26/09/2021;88,4000;
27/09/2021;88,4000;
28/09/2021;88,6200;
29/09/2021;88,6900;
30/09/2021;88,7600;
01/10/2021;88,8400;
02/10/2021;88,9100;
03/10/2021;88,9100;
04/10/2021;88,9100;
05/10/2021;89,1300;
06/10/2021;89,2000;
07/10/2021;89,2800;
08/10/2021;89,3500;
09/10/2021;89,3500;
10/10/2021;89,3500;
11/10/2021;89,3500;
12/10/2021;89,3500;
13/10/2021;89,7200;
14/10/2021;89,7900;
15/10/2021;89,8700;
16/10/2021;89,9400;
17/10/2021;89,9400;
18/10/2021;89,9400;
19/10/2021;90,2400;
20/10/2021;90,3400;
21/10/2021;90,4400;
22/10/2021;90,5400;
23/10/2021;90,6400;
24/10/2021;90,6400;
25/10/2021;90,6400;
26/10/2021;90,9500;
27/10/2021;91,0500;
28/10/2021;91,1500;
29/10/2021;91,2500;
30/10/2021;91,3500;
31/10/2021;91,3500;
01/11/2021;91,3500;
02/11/2021;91,6500;
03/11/2021;91,7600;
04/11/2021;91,8600;
05/11/2021;91,9600;
06/11/2021;92,0600;
07/11/2021;92,0600;
08/11/2021;92,0600;
09/11/2021;92,3700;
10/11/2021;92,4700;
11/11/2021;92,5700;
12/11/2021;92,6800;
13/11/2021;92,7800;
14/11/2021;92,7800;
15/11/2021;92,7800;
16/11/2021;93,0900;
17/11/2021;93,2000;
18/11/2021;93,3000;
19/11/2021;93,4100;
20/11/2021;93,5200;
21/11/2021;93,5200;
22/11/2021;93,5200;
23/11/2021;93,5200;
24/11/2021;93,9500;
25/11/2021;94,0600;
26/11/2021;94,1600;
27/11/2021;94,2700;
28/11/2021;94,2700;
29/11/2021;94,2700;
30/11/2021;94,6000;
01/12/2021;94,7000;
02/12/2021;94,8100;
03/12/2021;94,9200;
04/12/2021;95,0300;
05/12/2021;95,0300;
06/12/2021;95,0300;
07/12/2021;95,3600;
08/12/2021;95,4700;
09/12/2021;95,4700;
10/12/2021;95,6900;
11/12/2021;95,8000;
12/12/2021;95,8000;
13/12/2021;95,8000;
14/12/2021;96,1300;
15/12/2021;96,2400;
16/12/2021;96,3500;
17/12/2021;96,4200;
18/12/2021;96,5000;
19/12/2021;96,5000;
20/12/2021;96,5000;
21/12/2021;96,7300;
22/12/2021;96,8100;
23/12/2021;96,8900;
24/12/2021;96,9600;
25/12/2021;97,0400;
26/12/2021;97,0400;
27/12/2021;97,0400;
28/12/2021;97,2700;
29/12/2021;97,3500;
30/12/2021;97,4300;
31/12/2021;97,5100;
01/01/2022;97,5800;
02/01/2022;97,5800;
03/01/2022;97,5800;
04/01/2022;97,8200;
05/01/2022;97,8900;
06/01/2022;97,9700;
07/01/2022;98,0500;
08/01/2022;98,1300;
09/01/2022;98,1300;
10/01/2022;98,1300;
11/01/2022;98,3600;
12/01/2022;98,4400;
13/01/2022;98,5200;
14/01/2022;98,6000;
15/01/2022;98,6800;
16/01/2022;98,6800;
17/01/2022;98,6800;
18/01/2022;98,9900;
19/01/2022;99,1100;
20/01/2022;99,2300;
21/01/2022;99,3500;
22/01/2022;99,4700;
23/01/2022;99,4700;
24/01/2022;99,4700;
25/01/2022;99,8300;
26/01/2022;99,9500;
27/01/2022;100,0700;
28/01/2022;100,1900;
29/01/2022;100,3100;
30/01/2022;100,3100;
31/01/2022;100,3100;
01/02/2022;100,6800;
02/02/2022;100,8000;
03/02/2022;100,9200;
04/02/2022;101,0400;
05/02/2022;101,1600;
06/02/2022;101,1600;
07/02/2022;101,1600;
08/02/2022;101,5300;
09/02/2022;101,6500;
10/02/2022;101,7700;
11/02/2022;101,8900;
12/02/2022;102,0200;
13/02/2022;102,0200;
14/02/2022;102,0200;
15/02/2022;102,3900;
16/02/2022;102,5100;
